0.0         0.0458443014188361
0.004411764705882353         0.049320074282089024
0.008823529411764706         0.051833242053564856
0.013235294117647059         0.055220094919524204
0.01764705882352941         0.051205552487948
0.022058823529411763         0.045586752080959775
0.026470588235294117         0.04059889394048195
0.030882352941176472         0.036619332380306006
0.03529411764705882         0.032169206715669946
0.039705882352941174         0.029053106215006643
0.044117647058823525         0.02543893439310191
0.04852941176470588         0.02324441726914368
0.052941176470588235         0.02008754443937803
0.057352941176470586         0.01947549173704301
0.061764705882352944         0.018291687240177597
0.0661764705882353         0.017968445770164914
0.07058823529411765         0.017422417280525376
0.075         0.017478694171001095
0.07941176470588235         0.01678388162134486
0.0838235294117647         0.01694850490512538
0.08823529411764705         0.0167419309922946
0.09264705882352942         0.01672323105720387
0.09705882352941177         0.017052274834280793
0.10147058823529412         0.01640261139434397
0.10588235294117647         0.016085723051926227
0.11029411764705882         0.016213740026540035
0.11470588235294117         0.016122579313839626
0.11911764705882352         0.01644408176102862
0.12352941176470589         0.016160416127253992
0.12794117647058822         0.016116025465862303
0.1323529411764706         0.016339076086730832
0.13676470588235293         0.016062801138846297
0.1411764705882353         0.01641377903159617
0.14558823529411766         0.01602558374771977
0.15         0.016042483012249007
