0.0         0.07222222222222222         0.0008701472556894243
0.004411764705882353         0.07         0.0008433734939759037
0.008823529411764706         0.10777777777777778         0.0012985274431057564
0.013235294117647059         0.17666666666666667         0.0021285140562248995
0.01764705882352941         0.14222222222222222         0.001713520749665328
0.022058823529411763         0.17         0.0020481927710843373
0.026470588235294117         0.15333333333333332         0.0018473895582329315
0.030882352941176472         0.08444444444444445         0.0010174029451137886
0.03529411764705882         0.057777777777777775         0.0006961178045515394
0.039705882352941174         0.06444444444444444         0.0007764390896921017
0.044117647058823525         0.051111111111111114         0.0006157965194109773
0.04852941176470588         0.06111111111111111         0.0007362784471218206
0.052941176470588235         0.04888888888888889         0.0005890227576974566
0.057352941176470586         0.03777777777777778         0.00045515394912985275
0.061764705882352944         0.022222222222222223         0.0002677376171352075
0.0661764705882353         0.022222222222222223         0.0002677376171352075
0.07058823529411765         0.02666666666666667         0.000321285140562249
0.075         0.02666666666666667         0.000321285140562249
0.07941176470588235         0.02         0.00024096385542168676
0.0838235294117647         0.017777777777777778         0.000214190093708166
0.08823529411764705         0.023333333333333334         0.00028112449799196787
0.09264705882352942         0.017777777777777778         0.000214190093708166
0.09705882352941177         0.03333333333333333         0.00040160642570281126
0.10147058823529412         0.025555555555555557         0.00030789825970548864
0.10588235294117647         0.02666666666666667         0.000321285140562249
0.11029411764705882         0.02         0.00024096385542168676
0.11470588235294117         0.02         0.00024096385542168676
0.11911764705882352         0.02         0.00024096385542168676
0.12352941176470589         0.02         0.00024096385542168676
0.12794117647058822         0.024444444444444446         0.0002945113788487283
0.1323529411764706         0.008888888888888889         0.000107095046854083
0.13676470588235293         0.025555555555555557         0.00030789825970548864
0.1411764705882353         0.011111111111111112         0.00013386880856760375
0.14558823529411766         0.03111111111111111         0.0003748326639892905
0.15         0.017777777777777778         0.000214190093708166
