0.0         50.465         0.2156623931623932
0.00510204081632653         45.915         0.1962179487179487
0.01020408163265306         39.785         0.1700213675213675
0.015306122448979591         29.76         0.12717948717948718
0.02040816326530612         19.0275         0.08131410256410257
0.02551020408163265         11.5525         0.04936965811965812
0.030612244897959183         7.3025         0.031207264957264957
0.03571428571428571         3.8125         0.016292735042735044
0.04081632653061224         2.61         0.011153846153846153
0.04591836734693877         1.845         0.007884615384615384
0.0510204081632653         1.36         0.005811965811965812
0.05612244897959183         1.02         0.004358974358974359
0.061224489795918366         0.83         0.003547008547008547
0.06632653061224489         0.665         0.002841880341880342
0.07142857142857142         0.635         0.002713675213675214
0.07653061224489795         0.5575         0.0023824786324786323
0.08163265306122448         0.55         0.0023504273504273508
0.08673469387755102         0.59         0.0025213675213675213
0.09183673469387754         0.485         0.0020726495726495725
0.09693877551020408         0.5825         0.0024893162393162392
0.1020408163265306         0.4875         0.0020833333333333333
0.10714285714285714         0.4375         0.0018696581196581197
0.11224489795918366         0.44         0.0018803418803418803
0.1173469387755102         0.445         0.0019017094017094018
0.12244897959183673         0.3975         0.0016987179487179488
0.12755102040816327         0.3775         0.0016132478632478633
0.13265306122448978         0.41         0.001752136752136752
0.1377551020408163         0.415         0.0017735042735042734
0.14285714285714285         0.485         0.0020726495726495725
0.14795918367346939         0.46         0.001965811965811966
0.1530612244897959         0.4225         0.0018055555555555555
0.15816326530612243         0.425         0.0018162393162393163
0.16326530612244897         0.4675         0.001997863247863248
0.1683673469387755         0.465         0.0019871794871794872
0.17346938775510204         0.3925         0.0016773504273504274
0.17857142857142855         0.4475         0.0019123931623931624
0.18367346938775508         0.365         0.0015598290598290599
0.18877551020408162         0.4025         0.0017200854700854702
0.19387755102040816         0.48         0.0020512820512820513
0.19897959183673466         0.395         0.0016880341880341882
0.2040816326530612         0.475         0.0020299145299145296
0.20918367346938774         0.38         0.001623931623931624
0.21428571428571427         0.3725         0.001591880341880342
0.2193877551020408         0.4925         0.0021047008547008545
0.22448979591836732         0.385         0.0016452991452991454
0.22959183673469385         0.38         0.001623931623931624
0.2346938775510204         0.44         0.0018803418803418803
0.23979591836734693         0.46         0.001965811965811966
0.24489795918367346         0.3075         0.001314102564102564
0.25         0.4425         0.001891025641025641
